98781,fixed_location_8_delay,2,77,practice_rdk,7,981.25,NA,NA,NA,NA,NA,136482,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,79,rdk,NA,1338.35,180,0.7,90,24356,1,137827,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,81,practice_rdk,6,759.815,NA,NA,NA,NA,NA,138591,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,83,rdk,NA,982.695,180,0.6,88,22251,NA,139581,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,85,rdk,NA,1261.845,0,0.6,90,21264,NA,141348,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,87,rdk,NA,1370.895,0,0.6,90,20001,NA,143224,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,89,rdk,NA,748.285,0,0.6,90,18629,NA,144481,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,91,rdk,NA,890.695,180,0.6,88,17879,NA,145875,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,93,rdk,NA,757.88,180,0.6,88,16986,NA,147140,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,95,rdk,NA,798.815,180,0.6,90,16226,1,148443,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,97,practice_rdk,5,696.495,NA,NA,NA,NA,NA,149144,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,99,rdk,NA,458.605,0,0.8,88,14727,1,149606,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,101,practice_rdk,4,1396,NA,NA,NA,NA,NA,151006,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,103,rdk,NA,349.89,180,0.1,90,12869,1,151360,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,105,practice_rdk,3,883.75,NA,NA,NA,NA,NA,152248,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,107,rdk,NA,434.69,0,0.3,88,11630,1,152687,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,109,practice_rdk,2,1054.145,NA,NA,NA,NA,NA,153746,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,2,111,rdk,NA,1439.7,180,0.5,90,10137,1,155192,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,116,practice_rdk,5,759.2,NA,NA,NA,NA,NA,160979,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,118,rdk,NA,511.41,0,0.8,90,29237,NA,161497,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,120,rdk,NA,508.13,0,0.8,88,28722,1,162515,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,122,practice_rdk,6,645.165,NA,NA,NA,NA,NA,163166,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,124,rdk,NA,113.6,0,0.6,90,27558,NA,163296,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,126,rdk,NA,522.43,180,0.6,88,27430,NA,164330,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,128,rdk,NA,422.23,180,0.6,88,26902,NA,165266,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,130,rdk,NA,606.83,0,0.6,90,26473,NA,166379,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,132,rdk,NA,379.19,180,0.6,88,25864,NA,167265,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,134,rdk,NA,369.8,0,0.6,90,25483,NA,168147,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,136,rdk,NA,443.68,0,0.6,90,25111,NA,169096,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,138,rdk,NA,408.505,0,0.6,88,24666,1,170013,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,140,practice_rdk,7,877.18,NA,NA,NA,NA,NA,170895,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,142,rdk,NA,377.47,0,0.7,90,23376,NA,171277,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,144,rdk,NA,343.535,0,0.7,88,22997,1,172130,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,146,practice_rdk,0,928.245,NA,NA,NA,NA,NA,173062,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,148,rdk,NA,314.31,180,0.2,90,21723,1,173381,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,150,practice_rdk,1,997.38,NA,NA,NA,NA,NA,174382,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,152,rdk,NA,504.76,0,0.4,88,20407,1,174893,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,154,practice_rdk,2,840.995,NA,NA,NA,NA,NA,175739,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,156,rdk,NA,348.06,180,0.5,90,19056,1,176095,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,158,practice_rdk,3,1283.295,NA,NA,NA,NA,NA,177383,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,160,rdk,NA,890.24,0,0.3,88,17418,1,178282,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,162,practice_rdk,4,1166.51,NA,NA,NA,NA,NA,179459,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,164,rdk,NA,479.615,0,0.1,90,15346,NA,179943,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,166,rdk,NA,562.04,180,0.1,88,14865,NA,181010,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,168,rdk,NA,590.175,180,0.1,88,14302,NA,182109,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,3,170,rdk,NA,360.58,180,0.1,90,13710,1,182980,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,175,practice_rdk,5,1167.79,NA,NA,NA,NA,NA,188010,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,177,rdk,NA,474.465,180,0.8,88,28829,NA,188492,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,179,rdk,NA,1193.46,180,0.8,88,28351,NA,190198,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,181,rdk,NA,424.48,180,0.8,88,27153,NA,191135,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,183,rdk,NA,457.12,180,0.8,90,26721,1,192102,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,185,practice_rdk,6,763.865,NA,NA,NA,NA,NA,192872,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,187,rdk,NA,78.55999999,180,0.6,88,25490,NA,192959,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,189,rdk,NA,381.335,180,0.6,90,25408,1,193852,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,191,practice_rdk,7,798.69,NA,NA,NA,NA,NA,194655,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,193,rdk,NA,738.775,180,0.7,90,24221,1,195404,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,195,practice_rdk,0,846.28,NA,NA,NA,NA,NA,196254,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,197,rdk,NA,1766.415,0,0.2,90,22625,NA,198025,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,199,rdk,NA,1304.68,180,0.2,88,20858,NA,199834,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,201,rdk,NA,1257.61,180,0.2,88,19552,NA,201597,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,203,rdk,NA,763.035,180,0.2,88,18293,NA,202868,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,205,rdk,NA,559.115,180,0.2,88,17528,NA,203935,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,207,rdk,NA,746.005,0,0.2,88,16967,1,205188,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,209,practice_rdk,1,739.9,NA,NA,NA,NA,NA,205931,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,211,rdk,NA,1052.395,180,0.4,90,15476,1,206988,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,213,practice_rdk,2,1033.23,NA,NA,NA,NA,NA,208025,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,215,rdk,NA,1117.22,0,0.5,90,13388,NA,209146,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,217,rdk,NA,1365.685,0,0.5,90,12270,NA,211020,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,219,rdk,NA,1308.5,180,0.5,88,10903,NA,212836,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,221,rdk,NA,929.61,0,0.5,90,9593,NA,214274,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,223,rdk,NA,1251.425,180,0.5,88,8662,NA,216035,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,225,rdk,NA,876.255,0,0.5,90,7409,NA,217418,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,227,rdk,NA,742.97,180,0.5,88,6531,NA,218669,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,229,rdk,NA,1667.475,180,0.5,88,5787,NA,220844,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,231,rdk,NA,566.905,0,0.5,90,4117,NA,221918,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,233,rdk,NA,929.555,0,0.5,90,3548,NA,223357,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,235,rdk,NA,652.81,180,0.5,88,2616,NA,224520,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,237,rdk,NA,522.905,180,0.5,90,1962,1,225550,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,239,practice_rdk,3,1052.265,NA,NA,NA,NA,NA,226607,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,4,241,rdk,NA,-1,180,0.3,-1,383,NA,227000,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,246,practice_rdk,4,630.94,NA,NA,NA,NA,NA,233596,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,248,rdk,NA,2883.41,180,0.1,88,29364,NA,236489,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,250,rdk,NA,2256.52,0,0.1,90,26474,NA,239258,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,252,rdk,NA,859.61,180,0.1,88,24212,NA,240626,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,254,rdk,NA,889.085,180,0.1,90,23346,1,242024,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,256,practice_rdk,5,874.885,NA,NA,NA,NA,NA,242903,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,258,rdk,NA,1541.81,180,0.8,90,21577,1,244453,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,260,practice_rdk,6,780.61,NA,NA,NA,NA,NA,245238,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,262,rdk,NA,1853.045,0,0.6,90,19247,NA,247099,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,264,rdk,NA,605.4,180,0.6,88,17390,NA,248219,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,266,rdk,NA,607.765,0,0.6,90,16776,NA,249335,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,268,rdk,NA,690.77,180,0.6,88,16167,NA,250531,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,270,rdk,NA,597.905,0,0.6,90,15475,NA,251634,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,272,rdk,NA,985.205,0,0.6,90,14876,NA,253129,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,274,rdk,NA,600.695,0,0.6,90,13889,NA,254235,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,276,rdk,NA,865.575,180,0.6,88,13287,NA,255618,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,278,rdk,NA,818.47,180,0.6,88,12407,NA,256944,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,280,rdk,NA,577.175,0,0.6,90,11585,NA,258034,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,282,rdk,NA,638.19,0,0.6,88,11003,1,259182,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,284,practice_rdk,7,977.32,NA,NA,NA,NA,NA,260171,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,286,rdk,NA,906.385,0,0.7,90,9376,NA,261082,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,288,rdk,NA,376.815,0,0.7,90,8468,NA,261963,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,290,rdk,NA,540.775,0,0.7,90,8089,NA,263014,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,292,rdk,NA,496.935,0,0.7,90,7547,NA,264014,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,294,rdk,NA,496.415,180,0.7,88,7048,NA,265019,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,296,rdk,NA,976.245,180,0.7,88,6550,NA,266499,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,298,rdk,NA,626.3,180,0.7,88,5572,NA,267633,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,300,rdk,NA,493.48,180,0.7,88,4944,NA,268635,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,302,rdk,NA,492.185,0,0.7,90,4449,NA,269648,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,304,rdk,NA,736.745,0,0.7,88,3942,1,270897,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,306,practice_rdk,0,1104.11,NA,NA,NA,NA,NA,272005,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,5,308,rdk,NA,-1,180,0.2,-1,2096,NA,274119,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,313,practice_rdk,3,919.295,NA,NA,NA,NA,NA,280018,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,315,rdk,NA,1332.51,180,0.3,88,29077,NA,281355,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,317,rdk,NA,1014.275,180,0.3,88,27743,NA,282874,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,319,rdk,NA,896.295,0,0.3,90,26727,NA,284275,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,321,rdk,NA,1723.355,180,0.3,88,25829,NA,286508,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,323,rdk,NA,1245.015,0,0.3,88,24104,1,288258,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,325,practice_rdk,4,846.51,NA,NA,NA,NA,NA,289109,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,327,rdk,NA,2301.255,0,0.1,90,22007,NA,291414,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,329,rdk,NA,962.015,0,0.1,88,19705,1,292885,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,331,practice_rdk,5,930.8,NA,NA,NA,NA,NA,293820,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,333,rdk,NA,1142.265,180,0.8,90,17807,1,294969,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,335,practice_rdk,6,1041.4,NA,NA,NA,NA,NA,296016,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,337,rdk,NA,1016.18,180,0.6,88,15616,NA,297040,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,339,rdk,NA,833.515,0,0.6,90,14594,NA,298385,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,341,rdk,NA,860.935,0,0.6,90,13754,NA,299757,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,343,rdk,NA,505.29,180,0.6,88,12892,NA,300767,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,345,rdk,NA,481.515,0,0.6,90,12385,NA,301753,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,347,rdk,NA,332.595,180,0.6,88,11902,NA,302591,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,349,rdk,NA,397.515,0,0.6,90,11567,NA,303495,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
98781,fixed_location_8_delay,6,351,rdk,NA,479.585,0,0.6,90,11168,NA,304485,0.2,0.4,0.5,0.3,0.1,0.8,0.6,0.7,NA,24691
