"subject","condition","phase","trial","selected_difficulty_1","selected_difficulty_2","selected_difficulty_3","selected_difficulty_4","rt_1","rt_2","rt_3","rt_4","avgD","minD","maxD"
24576,"fixed","untimed",0,1,2,3,4,3575.575,6369.525,2198.335,1750.77,0,0,0
24576,"fixed","untimed",1,1,2,3,4,3103.4,2574.065,1291.32,1428.05,0,0,0
24576,"fixed","untimed",2,1,2,3,4,1735.575,2071.7,1407.825,1720.315,0,0,0
24576,"fixed","untimed",3,1,2,3,4,1168.195,1443.86,1249.74,1281.525,0,0,0
24576,"fixed","untimed",4,1,2,3,4,1726.465,1758.91,1246.245,1818.045,0,0,0
24576,"fixed","untimed",5,1,2,3,4,1130.685,1360.67,1738.37,1257.01,0,0,0
24576,"fixed","untimed",6,1,2,3,4,923.96,1230.64,1105.255,1191.44,0,0,0
24576,"fixed","untimed",7,1,2,3,4,1264.685,1297.23,1185.625,1237.175,0,0,0
24576,"fixed","untimed",8,1,2,3,4,944.83,1125.485,1141.6,1300.495,0,0,0
24576,"fixed","untimed",9,1,2,3,4,683.45,1096.94,1072.005,1139.045,0,0,0
24576,"fixed","deadline",0,1,2,3,NA,1032.215,1391.965,1564.935,NA,0,0,0
24576,"fixed","deadline",1,1,2,3,NA,584.415,1508.97,1862.98,NA,0,0,0
24576,"fixed","deadline",2,1,2,3,4,450.6,1205.07,1470.63,1288.805,0,0,0
24576,"fixed","deadline",3,1,4,2,NA,830.26,1309.705,1415.79,NA,2,2,2
24576,"fixed","deadline",4,1,4,3,2,687.185,921.53,979.815,838.545,3,3,3
24576,"fixed","deadline",5,1,2,3,4,835.41,618.735,683.055,670.785,0,0,0
24576,"fixed","deadline",6,1,2,3,4,1162.4,720.58,585.845,765.02,0,0,0
24576,"fixed","deadline",7,1,2,3,4,693.16,805.185,616.605,727.155,0,0,0
24576,"fixed","deadline",8,1,2,3,NA,736.46,1477.025,813.795,NA,0,0,0
24576,"fixed","deadline",9,1,2,3,4,633.445,795.595,576.435,703.645,0,0,0
24576,"fixed","deadline",10,2,1,3,4,1063.485,714.41,647.695,804.43,1,1,1
24576,"fixed","deadline",11,2,3,4,1,1026.395,565.36,489.365,637.55,3,3,3
24576,"fixed","deadline",12,2,3,4,1,602.365,699.05,617.82,587.365,3,3,3
24576,"fixed","deadline",13,1,2,3,4,671.935,1166,1415.585,1244.64,0,0,0
24576,"fixed","deadline",14,4,1,2,3,600.725,1359.84,1257.265,1354.985,3,3,3
24576,"fixed","deadline",15,1,4,3,2,1208.77,1175.115,1141.415,1361.475,3,3,3
24576,"fixed","deadline",16,1,4,3,2,633.105,1143.2,1285.785,1317.97,3,3,3
24576,"fixed","deadline",17,1,2,3,4,727.165,1183.52,1121.185,1504.085,0,0,0
24576,"fixed","deadline",18,4,3,2,1,858.57,1286.415,1105.07,1212.55,6,6,6
24576,"fixed","deadline",19,3,4,1,2,626.27,1218.24,1114.275,1387.585,4,4,4
24576,"fixed","deadline",20,2,3,4,1,468.275,1147.24,1197.255,1260.25,3,3,3
24576,"fixed","deadline",21,1,2,3,4,392.395,1420.005,1234.69,1428.565,0,0,0
24576,"fixed","deadline",22,4,1,2,3,382.4,1205.495,1246.345,1276.145,3,3,3
24576,"fixed","deadline",23,4,3,2,1,446.26,1171.115,1151.35,1410.13,6,6,6
24576,"fixed","deadline",24,1,2,3,4,398.78,1276.335,1402.57,1225.07,0,0,0
24576,"fixed","deadline",25,1,2,3,4,460.12,1068.465,1159.795,1310.175,0,0,0
24576,"fixed","deadline",26,1,2,3,4,479.8349999,1112.33,1182.09,1164.335,0,0,0
24576,"fixed","deadline",27,1,2,3,4,423.21,1102.065,1375.985,1122.42,0,0,0
24576,"fixed","deadline",28,1,2,3,NA,530.505,1123.835,2130.66,NA,0,0,0
24576,"fixed","deadline",29,1,2,3,NA,422.06,1212.68,1186.605,NA,0,0,0
24611,"fixed","untimed",0,1,2,3,4,3978.93,2168.14,1537.76,1153.455,0,0,0
24611,"fixed","untimed",1,1,3,2,4,995.62,774.27,1681.825,739.355,1,1,1
24611,"fixed","untimed",2,1,2,4,3,616.285,719.335,906.285,635.535,1,1,1
24611,"fixed","untimed",3,1,2,4,3,561.635,587.09,660.515,860.595,1,1,1
24611,"fixed","untimed",4,1,2,3,4,564.385,541.945,895.77,609.615,0,0,0
24611,"fixed","untimed",5,4,3,2,1,965.245,1062.955,609.185,756.145,6,6,6
24611,"fixed","untimed",6,1,2,4,3,769.74,681.36,696.565,619.005,1,1,1
24611,"fixed","untimed",7,1,2,4,3,1055.7,554.58,572.34,637.415,1,1,1
24611,"fixed","untimed",8,1,2,4,3,628.38,454.11,487.755,528.075,1,1,1
24611,"fixed","untimed",9,1,2,4,3,470.995,508.715,499.675,497.65,1,1,1
24611,"fixed","deadline",0,1,2,3,4,1110.995,737.535,898.07,490.825,0,0,0
24611,"fixed","deadline",1,1,2,4,NA,530.69,472.11,486.56,NA,1,1,1
24611,"fixed","deadline",2,1,2,3,4,932.875,480.56,1108.825,479.925,0,0,0
24611,"fixed","deadline",3,1,2,3,4,555.005,488.735,527.86,521.27,0,0,0
24611,"fixed","deadline",4,1,2,3,4,543.725,474.685,505.575,489.4,0,0,0
24611,"fixed","deadline",5,1,2,3,NA,682.205,978.555,577.14,NA,0,0,0
24611,"fixed","deadline",6,1,2,3,4,497.125,478.07,603.45,528.255,0,0,0
24611,"fixed","deadline",7,1,2,3,4,409.12,489.565,603.115,971.13,0,0,0
24611,"fixed","deadline",8,1,2,3,4,579.505,464.96,646.03,523.7,0,0,0
24611,"fixed","deadline",9,1,2,3,4,661.015,567.595,577.76,1086.925,0,0,0
24611,"fixed","deadline",10,1,3,2,4,563.5,726.72,579.855,535.555,1,1,1
24611,"fixed","deadline",11,1,2,3,4,803.785,673.97,502.95,425.815,0,0,0
24611,"fixed","deadline",12,1,2,3,4,427,590.625,510.77,487.21,0,0,0
24611,"fixed","deadline",13,1,2,3,4,457.905,493.41,477.12,445.765,0,0,0
24611,"fixed","deadline",14,1,2,3,4,537.935,469.82,514.085,567.425,0,0,0
24611,"fixed","deadline",15,1,2,3,4,522.005,439.945,495.655,440.21,0,0,0
24611,"fixed","deadline",16,1,2,3,4,471.515,462.525,813.085,396.095,0,0,0
24611,"fixed","deadline",17,1,2,3,4,410.01,547.585,471.385,777.585,0,0,0
24611,"fixed","deadline",18,1,2,3,4,745.675,456.07,448.085,466.865,0,0,0
24611,"fixed","deadline",19,1,2,3,4,539.09,439.055,533.095,438.825,0,0,0
24611,"fixed","deadline",20,1,2,3,4,392.605,428.775,523.36,593.435,0,0,0
24611,"fixed","deadline",21,1,2,3,4,626.01,436.56,460.54,443.915,0,0,0
24611,"fixed","deadline",22,1,3,2,4,575.765,527.12,528.18,837.345,1,1,1
24611,"fixed","deadline",23,1,2,3,4,657.78,430.34,493.595,445.26,0,0,0
24611,"fixed","deadline",24,1,2,3,4,384.79,467.51,573.455,435.145,0,0,0
24611,"fixed","deadline",25,1,2,3,4,474.655,436.98,505.17,498.03,0,0,0
24611,"fixed","deadline",26,1,2,3,4,344.36,443.255,527.78,569.935,0,0,0
24611,"fixed","deadline",27,1,2,3,4,416.595,401.515,457.035,482.885,0,0,0
24611,"fixed","deadline",28,1,2,3,4,379.455,404.29,494.095,460.545,0,0,0
24611,"fixed","deadline",29,1,2,3,4,369.1,441.895,508,489.085,0,0,0
24663,"fixed","untimed",0,1,3,4,2,5400.325,3574.85,2607.495,2585.24,2,2,2
24663,"fixed","untimed",1,2,4,3,1,866.3899999,1454.465,1922.515,2533.475,4,4,4
24663,"fixed","untimed",2,4,2,1,3,2281.405,925.91,1359.225,678.1049999,4,4,4
24663,"fixed","untimed",3,3,4,2,1,1092.49,988.715,663.2049999,1308.135,5,5,5
24663,"fixed","untimed",4,4,2,1,3,2445.62,2112.69,3356.98,4197.085,4,4,4
24663,"fixed","untimed",5,3,4,2,1,1838.285,1238.835,3371.71,1715.08,5,5,5
24663,"fixed","untimed",6,3,4,2,1,1209.74,1454.07,1974.43,1422.595,5,5,5
24663,"fixed","untimed",7,1,3,4,2,634.8949999,970.8699998,674.1450001,1217.73,2,2,2
24663,"fixed","untimed",8,3,4,2,1,1055.41,684.2399999,1183.885,1333.465,5,5,5
24663,"fixed","untimed",9,4,2,1,3,936.55,1999.91,1382.765,656.8450001,4,4,4
24663,"fixed","deadline",0,3,4,2,1,993.175,1014.155,591.5049999,553.9850001,5,5,5
24663,"fixed","deadline",1,4,2,1,3,864.15,527,599.4800001,458.0099999,4,4,4
24663,"fixed","deadline",2,3,4,2,NA,685.4700001,846.135,1038.88,NA,5,5,5
24663,"fixed","deadline",3,1,3,4,NA,1273.8,537.8800002,754.7499998,NA,2,2,2
24663,"fixed","deadline",4,3,4,2,NA,645.8099999,565.34,1096.88,NA,5,5,5
24663,"fixed","deadline",5,1,2,4,3,1063.73,703.7850001,536.815,776.4950001,1,1,1
24663,"fixed","deadline",6,3,4,2,1,541.25,499.08,783.1000001,840.9750001,5,5,5
24663,"fixed","deadline",7,3,4,2,1,658.4650001,921.325,709.0650001,520.1099999,5,5,5
24663,"fixed","deadline",8,3,4,2,1,571.7999998,581.675,543.265,644.8300001,5,5,5
24663,"fixed","deadline",9,1,2,4,3,777.7199999,746.755,540.4749999,546.045,1,1,1
24663,"fixed","deadline",10,1,2,4,3,589.925,504.6600001,554.33,589.3999999,1,1,1
24663,"fixed","deadline",11,3,4,NA,NA,890.4800001,551.4499999,NA,NA,4.5,4,5
24663,"fixed","deadline",12,1,3,4,2,1477.43,754.34,524.4399998,640.5749999,2,2,2
24663,"fixed","deadline",13,1,2,4,3,833.165,761.1450001,558.37,638.9900001,1,1,1
24663,"fixed","deadline",14,1,2,4,NA,783.545,528.1499999,562.4799998,NA,1,1,1
24663,"fixed","deadline",15,1,2,4,3,1311.365,676.1099999,542.7600001,546.0399999,1,1,1
24663,"fixed","deadline",16,1,2,4,3,557.155,521.8999998,410.4599999,731.8599999,1,1,1
24663,"fixed","deadline",17,1,2,4,3,970.675,605.335,504.375,574.4550002,1,1,1
24663,"fixed","deadline",18,1,2,4,NA,683.6650001,553.6500001,501.44,NA,1,1,1
24663,"fixed","deadline",19,1,2,4,3,745.4199998,517.9899998,429.43,594.1099999,1,1,1
24663,"fixed","deadline",20,1,2,4,3,699.4749999,438.0700001,346.3900001,520.2349999,1,1,1
24663,"fixed","deadline",21,1,2,4,3,706.645,578.005,490.0549999,896.31,1,1,1
24663,"fixed","deadline",22,1,2,4,3,863.1849999,414.9100001,374.7449999,506.4999999,1,1,1
24663,"fixed","deadline",23,1,2,4,3,534.4750001,283.5250001,365.4450001,508.28,1,1,1
24663,"fixed","deadline",24,1,2,NA,NA,1117.655,660.2449999,NA,NA,0.5,0,1
24663,"fixed","deadline",25,1,2,4,3,537.3750001,350.475,382.1400001,522.8949999,1,1,1
24663,"fixed","deadline",26,1,2,4,NA,452.355,353.08,444.16,NA,1,1,1
24663,"fixed","deadline",27,1,2,4,3,1204.69,579.9299998,413.1400001,450.4549999,1,1,1
24663,"fixed","deadline",28,1,2,4,3,1105.68,685.9499998,234.6700002,664.05,1,1,1
24663,"fixed","deadline",29,1,2,4,3,437.955,423.0250001,353.865,440.5550002,1,1,1
24789,"fixed","untimed",0,3,2,1,4,2527.835,1941.895,1585.675,1306.47,3,3,3
24789,"fixed","untimed",1,4,1,2,3,1281.22,1666.7,1016.165,946.4,3,3,3
24789,"fixed","untimed",2,3,2,1,4,1262.6,910.875,733.885,699.945,3,3,3
24789,"fixed","untimed",3,4,3,2,1,712.335,926.13,855.04,721.47,6,6,6
24789,"fixed","untimed",4,1,4,3,2,494.705,894.185,724.28,734.86,3,3,3
24789,"fixed","untimed",5,2,3,4,1,1793.86,791.795,702.865,952.6,3,3,3
24789,"fixed","untimed",6,1,2,3,4,517.39,893.74,921.535,790.315,0,0,0
24789,"fixed","untimed",7,4,3,2,1,1160.455,1231.535,890.385,688.935,6,6,6
24789,"fixed","untimed",8,1,2,4,3,847.9,790.8,770.985,815.72,1,1,1
24789,"fixed","untimed",9,3,4,2,1,702.485,856.5000001,841.37,796.665,5,5,5
24789,"fixed","deadline",0,4,1,NA,NA,3570.3,801.2249999,NA,NA,3.5,3,4
24789,"fixed","deadline",1,1,2,3,4,1181.76,573.89,691.055,690.145,0,0,0
24789,"fixed","deadline",2,1,2,3,4,1759.145,699.04,583.81,703.425,0,0,0
24789,"fixed","deadline",3,1,2,3,NA,1075.975,794.02,579.91,NA,0,0,0
24789,"fixed","deadline",4,1,2,3,4,1160.78,587.46,578.245,618.95,0,0,0
24789,"fixed","deadline",5,1,2,3,NA,1150.46,543.72,569.105,NA,0,0,0
24789,"fixed","deadline",6,1,2,3,4,864.775,544.78,475.905,1039.705,0,0,0
24789,"fixed","deadline",7,1,2,3,4,645.985,604.64,454.365,605.495,0,0,0
24789,"fixed","deadline",8,1,2,3,4,631.61,495.71,434.64,1192.05,0,0,0
24789,"fixed","deadline",9,1,2,3,4,598.3,1024.91,553.865,584.765,0,0,0
24789,"fixed","deadline",10,1,2,3,4,967.595,539.27,468.655,585.88,0,0,0
24789,"fixed","deadline",11,1,2,3,4,526.27,579.145,469.41,478.545,0,0,0
24789,"fixed","deadline",12,1,2,3,4,671.42,584.105,498.08,622.96,0,0,0
24789,"fixed","deadline",13,1,2,3,4,554.805,572.655,480.2249999,521.14,0,0,0
24789,"fixed","deadline",14,1,2,3,4,810.31,583.975,522.59,643.41,0,0,0
24789,"fixed","deadline",15,1,2,3,4,393.04,659.285,918.43,1704.325,0,0,0
24789,"fixed","deadline",16,4,3,2,1,644.1,571.25,695.43,617.125,6,6,6
24789,"fixed","deadline",17,1,2,3,NA,577.225,541.915,682.185,NA,0,0,0
24789,"fixed","deadline",18,1,2,3,4,511.73,934.66,503.47,516.625,0,0,0
24789,"fixed","deadline",19,1,2,3,4,438.415,504.745,445.57,501.75,0,0,0
24789,"fixed","deadline",20,4,1,2,NA,634.265,1142.97,611.625,NA,3,3,3
24789,"fixed","deadline",21,1,4,2,3,629.735,523.345,666.385,521.4800001,2,2,2
24789,"fixed","deadline",22,1,4,3,2,500.68,504.97,506.42,602.62,3,3,3
24789,"fixed","deadline",23,1,4,NA,NA,359.03,519.82,NA,NA,2.5,2,3
24789,"fixed","deadline",24,1,4,3,NA,876.465,535.86,841.705,NA,3,3,3
24789,"fixed","deadline",25,1,2,3,4,582.465,563.48,485.835,685.74,0,0,0
24789,"fixed","deadline",26,1,2,3,4,431.69,545.845,554.615,507.14,0,0,0
24789,"fixed","deadline",27,1,2,3,4,509.41,514.325,449.22,568.14,0,0,0
24789,"fixed","deadline",28,1,2,3,4,323.29,518.83,760.25,520.66,0,0,0
24789,"fixed","deadline",29,1,2,3,4,1003.9,476.51,419.935,627.95,0,0,0
24796,"fixed","untimed",0,1,2,3,4,3389.36,2080.99,1314.31,11314.99,0,0,0
24796,"fixed","untimed",1,1,2,3,4,597.66,2632.435,1094.1,1122.945,0,0,0
24796,"fixed","untimed",2,1,4,3,2,637.035,1506.995,1209.715,1562.24,3,3,3
24796,"fixed","untimed",3,1,2,3,4,917.075,1546.11,823.215,1699.125,0,0,0
24796,"fixed","untimed",4,1,2,4,3,848.635,1006.43,788.41,803.51,1,1,1
24796,"fixed","untimed",5,1,2,4,3,818.03,1199.955,833.725,1889.29,1,1,1
24796,"fixed","untimed",6,2,1,4,3,536.39,1175.35,1552.875,1156.22,2,2,2
24796,"fixed","untimed",7,2,1,4,3,854.465,1622.53,2350.705,2286.225,2,2,2
24796,"fixed","untimed",8,1,4,3,2,709.345,1016.8,1247.3,680.825,3,3,3
24796,"fixed","untimed",9,1,2,3,4,608.34,591.43,686.45,658.895,0,0,0
24796,"fixed","deadline",0,1,2,3,4,686.485,759.395,942.78,585.985,0,0,0
24796,"fixed","deadline",1,1,4,3,2,383.115,1345.685,985.755,679.785,3,3,3
24796,"fixed","deadline",2,4,1,2,NA,691.61,877.325,700.155,NA,3,3,3
24796,"fixed","deadline",3,1,2,3,4,547.905,701.66,855.265,667.94,0,0,0
24796,"fixed","deadline",4,1,2,3,4,377.265,719.48,731.17,624.515,0,0,0
24796,"fixed","deadline",5,1,2,3,4,520.02,710.48,614.54,645.965,0,0,0
24796,"fixed","deadline",6,1,2,3,4,562.705,663.965,584.635,672.31,0,0,0
24796,"fixed","deadline",7,1,2,3,4,679.42,663.655,654.79,584.775,0,0,0
24796,"fixed","deadline",8,1,2,3,NA,564.54,715.08,737.87,NA,0,0,0
24796,"fixed","deadline",9,1,2,3,4,765.11,764.67,698.2,608.91,0,0,0
24796,"fixed","deadline",10,1,2,3,4,504.855,608.015,759.535,592.96,0,0,0
24796,"fixed","deadline",11,1,2,3,4,406.565,587.03,644.025,579.5,0,0,0
24796,"fixed","deadline",12,1,2,3,4,423.86,713.535,714.575,670.58,0,0,0
24796,"fixed","deadline",13,1,2,3,4,344.05,617.795,562.86,631.355,0,0,0
24796,"fixed","deadline",14,1,2,3,NA,537.56,589.85,582.035,NA,0,0,0
24796,"fixed","deadline",15,1,2,3,4,367.935,997.605,665.35,835.125,0,0,0
24796,"fixed","deadline",16,1,2,3,4,574.415,550.195,549.15,706.8,0,0,0
24796,"fixed","deadline",17,1,2,3,4,455.77,811.075,835.455,707.73,0,0,0
24796,"fixed","deadline",18,1,2,3,4,683.81,690.795,680.135,666.34,0,0,0
24796,"fixed","deadline",19,1,2,3,4,520.445,664.41,652.51,645.01,0,0,0
24796,"fixed","deadline",20,1,2,3,4,494.98,619.49,982.835,845.805,0,0,0
24796,"fixed","deadline",21,1,2,NA,NA,602.19,739.875,NA,NA,0.5,0,1
24796,"fixed","deadline",22,1,2,3,NA,687.92,856.93,718.91,NA,0,0,0
24796,"fixed","deadline",23,4,1,2,NA,761.43,1414,1667.94,NA,3,3,3
24796,"fixed","deadline",24,1,2,3,NA,910.275,941.01,861.795,NA,0,0,0
24796,"fixed","deadline",25,1,2,3,4,787.69,593.52,715.915,648.525,0,0,0
24796,"fixed","deadline",26,1,2,3,4,623.735,556.35,869.5,822.885,0,0,0
24796,"fixed","deadline",27,1,2,3,4,730.36,752.72,837.165,673.28,0,0,0
24796,"fixed","deadline",28,1,2,3,4,612.005,611.575,659.725,664.835,0,0,0
24796,"fixed","deadline",29,1,2,3,4,759.69,654.165,735.55,681.555,0,0,0
24808,"fixed","untimed",0,1,4,2,3,3786.335,2752.745,1607.13,1425.845,2,2,2
24808,"fixed","untimed",1,2,4,3,1,897.175,1308.535,4341.155,2530.305,4,4,4
24808,"fixed","untimed",2,2,4,1,3,1328.765,1308.775,1275.115,1284.295,3,3,3
24808,"fixed","untimed",3,3,2,4,1,1026.555,1416.145,1139.91,1285.85,4,4,4
24808,"fixed","untimed",4,1,4,3,2,395.315,2670.97,1200.21,1229.42,3,3,3
24808,"fixed","untimed",5,2,4,1,3,678.46,1187.445,1127.47,1379.11,3,3,3
24808,"fixed","untimed",6,3,2,4,1,430.47,998.58,1114.105,1094.47,4,4,4
24808,"fixed","untimed",7,1,3,2,4,617.58,1291.93,1163.485,1033.775,1,1,1
24808,"fixed","untimed",8,1,3,2,4,658.42,1236.38,1251.32,1120.385,1,1,1
24808,"fixed","untimed",9,1,3,2,4,477.755,1104.63,1193.13,1447.22,1,1,1
24808,"fixed","deadline",0,1,3,2,NA,1619.135,1081.995,1240.505,NA,1,1,1
24808,"fixed","deadline",1,1,3,NA,NA,3395.245,1164.66,NA,NA,1.5,1,2
24808,"fixed","deadline",2,1,3,2,NA,721.015,1074.865,986.615,NA,1,1,1
24808,"fixed","deadline",3,1,3,2,4,436.875,1237.34,1055.51,1250.25,1,1,1
24808,"fixed","deadline",4,1,3,2,4,1014.875,1118.33,1110.825,868.815,1,1,1
24808,"fixed","deadline",5,1,3,2,4,374.06,1235.915,824.49,806.455,1,1,1
24808,"fixed","deadline",6,1,3,2,4,463.905,1027.34,1009.55,1205.325,1,1,1
24808,"fixed","deadline",7,1,3,2,4,388.78,764.165,730.99,772.08,1,1,1
24808,"fixed","deadline",8,1,3,2,4,390.55,1215.1,857.865,1320.355,1,1,1
24808,"fixed","deadline",9,1,3,2,4,410.785,666.07,806.04,744.865,1,1,1
24808,"fixed","deadline",10,1,3,2,4,334.84,969.005,694.865,762.74,1,1,1
24808,"fixed","deadline",11,1,3,2,NA,419.115,1062.63,948.705,NA,1,1,1
24808,"fixed","deadline",12,1,3,2,4,390.83,1097.515,928.35,766.335,1,1,1
24808,"fixed","deadline",13,1,3,2,NA,1092.935,1094.035,1163.09,NA,1,1,1
24808,"fixed","deadline",14,1,3,2,4,427.235,1216.585,813.51,736.915,1,1,1
24808,"fixed","deadline",15,1,3,2,4,531.765,1038.765,1713.75,795.56,1,1,1
24808,"fixed","deadline",16,1,3,2,4,461.31,812.8,730.295,701.015,1,1,1
24808,"fixed","deadline",17,1,3,2,4,429.76,722.895,697.67,1730.99,1,1,1
24808,"fixed","deadline",18,1,3,2,4,402.53,758.9,701.335,1059.655,1,1,1
24808,"fixed","deadline",19,1,3,NA,NA,709.175,690.625,NA,NA,1.5,1,2
24808,"fixed","deadline",20,1,3,2,4,529.155,697.64,749.585,733.21,1,1,1
24808,"fixed","deadline",21,1,3,2,4,338.71,678.96,1021.16,647.535,1,1,1
24808,"fixed","deadline",22,1,3,2,4,357.285,702.87,627.125,618.665,1,1,1
24808,"fixed","deadline",23,1,3,2,4,369.955,647.685,980.38,1063.825,1,1,1
24808,"fixed","deadline",24,1,3,2,4,331.89,579.365,598.825,634.49,1,1,1
24808,"fixed","deadline",25,1,3,2,4,378.735,661.66,519.88,642.31,1,1,1
24808,"fixed","deadline",26,1,3,2,4,730.83,1059.02,777.165,782.13,1,1,1
24808,"fixed","deadline",27,1,3,2,4,479.775,586.105,1213.51,702.095,1,1,1
24808,"fixed","deadline",28,1,3,NA,NA,511.02,656.52,NA,NA,1.5,1,2
24808,"fixed","deadline",29,1,3,2,4,809.245,637.49,595.055,660.92,1,1,1
24809,"fixed","untimed",0,1,2,3,4,3660.045,3238.695,1380.475,1321.195,0,0,0
24809,"fixed","untimed",1,1,2,3,4,1232.86,5551.16,1697.72,1546.425,0,0,0
24809,"fixed","untimed",2,1,2,3,4,1209.41,1157.74,1019.24,910.975,0,0,0
24809,"fixed","untimed",3,1,2,3,4,980.675,775.155,826.98,764.275,0,0,0
24809,"fixed","untimed",4,1,2,3,4,588.105,728.14,745.305,784.24,0,0,0
24809,"fixed","untimed",5,1,2,3,4,2491.4,825.135,851.28,864.98,0,0,0
24809,"fixed","untimed",6,1,2,3,4,509.35,785.22,735.9,667.51,0,0,0
24809,"fixed","untimed",7,1,2,3,4,452.765,830.335,823.955,828.605,0,0,0
24809,"fixed","untimed",8,1,2,3,4,815.155,742.47,771.355,1053.565,0,0,0
24809,"fixed","untimed",9,1,2,3,4,383.945,700.455,636.69,631.395,0,0,0
24809,"fixed","deadline",0,1,2,3,NA,1252.91,1254.465,832.96,NA,0,0,0
24809,"fixed","deadline",1,1,2,3,4,597.64,626.76,610.17,644.355,0,0,0
24809,"fixed","deadline",2,1,2,3,4,607.035,640.115,604.595,593.505,0,0,0
24809,"fixed","deadline",3,1,2,3,4,566.58,597.455,620.505,601.8,0,0,0
24809,"fixed","deadline",4,1,2,3,4,564.75,720.49,910.7,600.11,0,0,0
24809,"fixed","deadline",5,1,2,3,4,397.235,947.895,603.605,798.825,0,0,0
24809,"fixed","deadline",6,1,2,3,NA,645.83,589.945,892.58,NA,0,0,0
24809,"fixed","deadline",7,1,2,3,4,762.24,598.615,575.205,988.635,0,0,0
24809,"fixed","deadline",8,1,2,3,4,419.325,608.925,646.105,621.025,0,0,0
24809,"fixed","deadline",9,1,2,3,NA,669.285,565.415,669.65,NA,0,0,0
24809,"fixed","deadline",10,1,2,3,4,429.96,721.935,524.06,721.2,0,0,0
24809,"fixed","deadline",11,1,2,3,4,472.9,552.59,653.305,683.615,0,0,0
24809,"fixed","deadline",12,1,2,3,4,586.365,549.7,575.195,660.585,0,0,0
24809,"fixed","deadline",13,1,2,3,4,415.54,627.215,749.02,673.085,0,0,0
24809,"fixed","deadline",14,1,2,3,4,691.615,983.18,566.01,851.51,0,0,0
24809,"fixed","deadline",15,1,2,3,4,920.675,586.08,724.81,639.345,0,0,0
24809,"fixed","deadline",16,1,2,3,4,613.895,575.41,638.195,643.14,0,0,0
24809,"fixed","deadline",17,1,2,3,4,591.1,580.085,919.125,903.08,0,0,0
24809,"fixed","deadline",18,1,2,3,4,411.045,575.085,583.415,660.515,0,0,0
24809,"fixed","deadline",19,1,2,3,4,474.345,608.72,573.68,634.49,0,0,0
24809,"fixed","deadline",20,1,2,3,4,415.675,672.245,586.04,651.75,0,0,0
24809,"fixed","deadline",21,4,1,2,3,882.865,735.12,596.065,571.1,3,3,3
24809,"fixed","deadline",22,4,1,2,3,358.035,620.975,580.195,653.23,3,3,3
24809,"fixed","deadline",23,4,1,2,3,441.235,638.87,613.915,706.41,3,3,3
24809,"fixed","deadline",24,4,1,2,3,361.685,652.405,708.29,571.885,3,3,3
24809,"fixed","deadline",25,4,1,2,3,461.7,876.955,638.415,589.3,3,3,3
24809,"fixed","deadline",26,4,1,2,3,526.125,1350.84,545.045,562.96,3,3,3
24809,"fixed","deadline",27,4,1,2,3,353.81,709.27,596.13,563.975,3,3,3
24809,"fixed","deadline",28,4,1,2,3,354.215,524.43,575.89,626.04,3,3,3
24809,"fixed","deadline",29,4,1,2,3,355.225,574.22,511.55,593.865,3,3,3
24830,"fixed","untimed",0,1,2,3,4,4855.45,2427.455,2375.715,1620.025,0,0,0
24830,"fixed","untimed",1,1,2,3,4,2547.7,1946.96,2049.115,1570.665,0,0,0
24830,"fixed","untimed",2,1,2,3,4,1316.01,819.6149999,1135.12,744.3500001,0,0,0
24830,"fixed","untimed",3,1,2,3,4,1513.505,930.7250001,853.2100001,932.4100001,0,0,0
24830,"fixed","untimed",4,1,2,3,4,1196.545,874.3499999,741.8,662.215,0,0,0
24830,"fixed","untimed",5,1,2,3,4,1051.755,898.5050002,695.5500001,606.9099999,0,0,0
24830,"fixed","untimed",6,1,2,3,4,974.5700001,661.0650001,856.9800002,673.3199998,0,0,0
24830,"fixed","untimed",7,1,2,3,4,830.9149998,543.1650002,709.8449999,536.8950001,0,0,0
24830,"fixed","untimed",8,1,2,3,4,835.555,485.81,639.5700001,506.58,0,0,0
24830,"fixed","untimed",9,1,2,3,4,811.1700001,563.6850002,875.4,496.425,0,0,0
24830,"fixed","deadline",0,1,2,3,NA,1080.6,1072.825,480.4750001,NA,0,0,0
24830,"fixed","deadline",1,1,2,3,NA,825.6000001,622.7800001,530.3500001,NA,0,0,0
24830,"fixed","deadline",2,1,2,3,4,454.3649999,393.4549999,353.7049999,652.1949999,0,0,0
24830,"fixed","deadline",3,1,2,3,4,601.8299998,486.725,626.6299998,702.08,0,0,0
24830,"fixed","deadline",4,1,2,3,4,435.9200001,500.92,491.0050002,600.8600001,0,0,0
24830,"fixed","deadline",5,1,2,3,4,350.9,396.6300001,460.0300002,504.7899999,0,0,0
24830,"fixed","deadline",6,1,2,3,4,398.94,376.2699999,406.765,464.6749999,0,0,0
24830,"fixed","deadline",7,1,2,3,4,357.9800001,407.6350001,318.43,406.9149999,0,0,0
24830,"fixed","deadline",8,1,2,3,4,309.4850001,329.14,342.6650001,399.22,0,0,0
24830,"fixed","deadline",9,1,2,3,4,335.4300002,389.3250001,642.2250001,415.5250001,0,0,0
24830,"fixed","deadline",10,1,2,3,4,434.9100001,345.9999999,356.2299998,470.8149999,0,0,0
24830,"fixed","deadline",11,1,2,3,4,375.3,418.5600001,376.6349999,401.815,0,0,0
24830,"fixed","deadline",12,1,2,3,4,301.1149999,283.3700001,314.9250001,312.2950001,0,0,0
