97959,fixed_moving_delay,1,40,practice_rdk,NA,0,856,NA,NA,2,20592,NA,106802,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,1,42,rdk,NA,NA,693,0,0.8,88,19734,1,107500,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,2,47,practice_rdk,NA,3,1044,NA,NA,1,30000,NA,115762,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,2,49,rdk,NA,NA,2251,180,0,88,28954,NA,118016,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,2,51,rdk,NA,NA,7260,0,0,88,26701,1,125782,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,2,53,practice_rdk,NA,1,836,NA,NA,0,19438,NA,126620,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,2,55,rdk,NA,NA,1181,0,0.5,88,18600,1,127804,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,2,57,practice_rdk,NA,2,700,NA,NA,3,17418,NA,128507,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,2,59,rdk,NA,NA,1487,0,0.2,88,16717,1,129997,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,2,61,practice_rdk,NA,0,772,NA,NA,2,15228,NA,130772,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,2,63,rdk,NA,NA,612,180,0.8,90,14454,1,131386,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,3,68,practice_rdk,NA,3,787,NA,NA,1,30000,NA,134496,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,3,70,rdk,NA,NA,4523,0,0,88,29211,1,139022,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,3,72,practice_rdk,NA,1,828,NA,NA,0,24686,NA,139854,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,3,74,rdk,NA,NA,1781,0,0.5,88,23856,1,141638,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,3,76,practice_rdk,NA,2,779,NA,NA,3,22073,NA,142419,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,3,78,rdk,NA,NA,1962,0,0.2,88,21293,1,144383,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,3,80,practice_rdk,NA,0,881,NA,NA,2,19330,NA,145267,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,3,82,rdk,NA,NA,2327,180,0.8,90,18448,1,147598,0.5,0,0.8,0.2,NA,27082
97959,fixed_moving_delay,4,87,practice_rdk,NA,3,666,NA,NA,1,30000,NA,151338,0.5,0,0.8,0.2,NA,27082
