22932,fixed_pixel,5,112,practice_pix,1,4,304.6999999,NA,NA,NA,NA,NA,523054,2,4,3,1,NA,93856
22932,fixed_pixel,5,114,subtask,NA,NA,448.2,dark,4,z,NA,0,523503,2,4,3,1,NA,93856
22932,fixed_pixel,5,116,subtask,NA,NA,746.7,dark,4,x,NA,1,524752,2,4,3,1,NA,93856
22932,fixed_pixel,5,118,practice_pix,2,3,658.8,NA,NA,NA,NA,NA,525412,2,4,3,1,NA,93856
22932,fixed_pixel,5,120,subtask,NA,NA,662,light,3,z,NA,1,526075,2,4,3,1,NA,93856
22932,fixed_pixel,5,122,practice_pix,3,1,375.9,NA,NA,NA,NA,NA,526452,2,4,3,1,NA,93856
22932,fixed_pixel,5,124,subtask,NA,NA,383.9,dark,1,x,NA,1,526836,2,4,3,1,NA,93856
22932,fixed_pixel,6,129,practice_pix,0,2,561.1,NA,NA,NA,NA,NA,530798,2,4,3,1,NA,93856
22932,fixed_pixel,6,131,subtask,NA,NA,1018.4,light,2,z,NA,1,531818,2,4,3,1,NA,93856
22932,fixed_pixel,6,133,practice_pix,1,4,659.8,NA,NA,NA,NA,NA,532479,2,4,3,1,NA,93856
22932,fixed_pixel,6,135,subtask,NA,NA,440.9,dark,4,x,NA,1,532921,2,4,3,1,NA,93856
22932,fixed_pixel,6,137,practice_pix,2,3,315.7,NA,NA,NA,NA,NA,533238,2,4,3,1,NA,93856
22932,fixed_pixel,6,139,subtask,NA,NA,415.1,light,3,x,NA,0,533654,2,4,3,1,NA,93856
22932,fixed_pixel,6,141,subtask,NA,NA,698.3000001,light,3,z,NA,1,534855,2,4,3,1,NA,93856
22932,fixed_pixel,6,143,practice_pix,3,1,356.6999999,NA,NA,NA,NA,NA,535213,2,4,3,1,NA,93856
22932,fixed_pixel,6,145,subtask,NA,NA,351,dark,1,x,NA,1,535565,2,4,3,1,NA,93856
22932,fixed_pixel,7,150,practice_pix,0,2,583.5999999,NA,NA,NA,NA,NA,539207,2,4,3,1,NA,93856
22932,fixed_pixel,7,152,subtask,NA,NA,592,light,2,z,NA,1,539800,2,4,3,1,NA,93856
22932,fixed_pixel,7,154,practice_pix,1,4,307.7,NA,NA,NA,NA,NA,540109,2,4,3,1,NA,93856
22932,fixed_pixel,7,156,subtask,NA,NA,525.1,dark,4,x,NA,1,540635,2,4,3,1,NA,93856
22932,fixed_pixel,7,158,practice_pix,2,3,369.6,NA,NA,NA,NA,NA,541006,2,4,3,1,NA,93856
22932,fixed_pixel,7,160,subtask,NA,NA,399.8,dark,3,x,NA,1,541407,2,4,3,1,NA,93856
22932,fixed_pixel,7,162,practice_pix,3,1,601.8,NA,NA,NA,NA,NA,542010,2,4,3,1,NA,93856
22932,fixed_pixel,7,164,subtask,NA,NA,297.1,dark,1,x,NA,1,542308,2,4,3,1,NA,93856
22932,fixed_pixel,8,169,practice_pix,0,2,571.4,NA,NA,NA,NA,NA,544976,2,4,3,1,NA,93856
22932,fixed_pixel,8,171,subtask,NA,NA,776.9,dark,2,x,NA,1,545754,2,4,3,1,NA,93856
22932,fixed_pixel,8,173,practice_pix,1,4,258.6,NA,NA,NA,NA,NA,546014,2,4,3,1,NA,93856
22932,fixed_pixel,8,175,subtask,NA,NA,827.1,dark,4,x,NA,1,546842,2,4,3,1,NA,93856
22932,fixed_pixel,8,177,practice_pix,2,3,315.8,NA,NA,NA,NA,NA,547159,2,4,3,1,NA,93856
22932,fixed_pixel,8,179,subtask,NA,NA,433.9,dark,3,x,NA,1,547594,2,4,3,1,NA,93856
22932,fixed_pixel,8,181,practice_pix,3,1,527.9,NA,NA,NA,NA,NA,548123,2,4,3,1,NA,93856
22932,fixed_pixel,8,183,subtask,NA,NA,586.9,light,1,z,NA,1,548711,2,4,3,1,NA,93856
22932,fixed_pixel,9,188,practice_pix,0,2,516.9000001,NA,NA,NA,NA,NA,552723,2,4,3,1,NA,93856
22932,fixed_pixel,9,190,subtask,NA,NA,746.4000001,light,2,z,NA,1,553470,2,4,3,1,NA,93856
22932,fixed_pixel,9,192,practice_pix,1,4,249.2,NA,NA,NA,NA,NA,553721,2,4,3,1,NA,93856
22932,fixed_pixel,9,194,subtask,NA,NA,483,dark,4,x,NA,1,554205,2,4,3,1,NA,93856
22932,fixed_pixel,9,196,practice_pix,2,3,463,NA,NA,NA,NA,NA,554669,2,4,3,1,NA,93856
22932,fixed_pixel,9,198,subtask,NA,NA,476.8,dark,3,x,NA,1,555147,2,4,3,1,NA,93856
22932,fixed_pixel,9,200,practice_pix,3,1,474.7,NA,NA,NA,NA,NA,555623,2,4,3,1,NA,93856
22932,fixed_pixel,9,202,subtask,NA,NA,446.6999999,light,1,z,NA,1,556071,2,4,3,1,NA,93856
22932,fixed_pixel,0,210,select_pix,0,2,703.3,NA,NA,NA,NA,NA,582966,2,4,3,1,NA,93856
22932,fixed_pixel,0,212,subtask,NA,NA,582.9,dark,2,x,NA,1,583550,2,4,3,1,NA,93856
22932,fixed_pixel,0,214,select_pix,1,4,276,NA,NA,NA,NA,NA,583827,2,4,3,1,NA,93856
22932,fixed_pixel,0,216,subtask,NA,NA,611.9,light,4,z,NA,1,584440,2,4,3,1,NA,93856
22932,fixed_pixel,0,218,select_pix,2,3,273.6,NA,NA,NA,NA,NA,584715,2,4,3,1,NA,93856
22932,fixed_pixel,0,220,subtask,NA,NA,331.0999999,light,3,x,NA,0,585047,2,4,3,1,NA,93856
22932,fixed_pixel,0,222,subtask,NA,NA,528.6999999,light,3,z,NA,1,586079,2,4,3,1,NA,93856
22932,fixed_pixel,0,224,select_pix,3,1,490.9000001,NA,NA,NA,NA,NA,586571,2,4,3,1,NA,93856
22932,fixed_pixel,0,226,subtask,NA,NA,94.9000001,light,1,x,NA,0,586667,2,4,3,1,NA,93856
22932,fixed_pixel,0,228,subtask,NA,NA,326.6999999,dark,1,z,NA,0,587496,2,4,3,1,NA,93856
22932,fixed_pixel,0,230,subtask,NA,NA,533.6999999,light,1,z,NA,1,588531,2,4,3,1,NA,93856
22932,fixed_pixel,1,235,select_pix,0,2,492.4000001,NA,NA,NA,NA,NA,592241,2,4,3,1,NA,93856
22932,fixed_pixel,1,237,subtask,NA,NA,553.1,light,2,z,NA,1,592795,2,4,3,1,NA,93856
22932,fixed_pixel,1,239,select_pix,1,4,244.5,NA,NA,NA,NA,NA,593041,2,4,3,1,NA,93856
22932,fixed_pixel,1,241,subtask,NA,NA,537.1999999,light,4,z,NA,1,593579,2,4,3,1,NA,93856
22932,fixed_pixel,1,243,select_pix,2,3,374.9,NA,NA,NA,NA,NA,593955,2,4,3,1,NA,93856
22932,fixed_pixel,1,245,subtask,NA,NA,421.6999999,dark,3,x,NA,1,594378,2,4,3,1,NA,93856
22932,fixed_pixel,1,247,select_pix,3,1,417.6,NA,NA,NA,NA,NA,594797,2,4,3,1,NA,93856
22932,fixed_pixel,1,249,subtask,NA,NA,392.1999999,light,1,z,NA,1,595190,2,4,3,1,NA,93856
22932,fixed_pixel,2,254,select_pix,0,2,401.4,NA,NA,NA,NA,NA,599232,2,4,3,1,NA,93856
22932,fixed_pixel,2,256,subtask,NA,NA,492.5,light,2,z,NA,1,599726,2,4,3,1,NA,93856
22932,fixed_pixel,2,258,select_pix,1,4,258.8,NA,NA,NA,NA,NA,599987,2,4,3,1,NA,93856
22932,fixed_pixel,2,260,subtask,NA,NA,688.7,dark,4,x,NA,1,600677,2,4,3,1,NA,93856
22932,fixed_pixel,2,262,select_pix,2,3,255,NA,NA,NA,NA,NA,600933,2,4,3,1,NA,93856
22932,fixed_pixel,2,264,subtask,NA,NA,564.9,light,3,x,NA,0,601499,2,4,3,1,NA,93856
22932,fixed_pixel,2,266,subtask,NA,NA,724.5,light,3,z,NA,1,602725,2,4,3,1,NA,93856
22932,fixed_pixel,2,268,select_pix,3,1,400.8000001,NA,NA,NA,NA,NA,603127,2,4,3,1,NA,93856
22932,fixed_pixel,2,270,subtask,NA,NA,435,dark,1,x,NA,1,603563,2,4,3,1,NA,93856
22932,fixed_pixel,3,275,select_pix,0,2,415.5,NA,NA,NA,NA,NA,606717,2,4,3,1,NA,93856
22932,fixed_pixel,3,277,subtask,NA,NA,455.9,dark,2,x,NA,1,607174,2,4,3,1,NA,93856
22932,fixed_pixel,3,279,select_pix,1,4,428,NA,NA,NA,NA,NA,607603,2,4,3,1,NA,93856
22932,fixed_pixel,3,281,subtask,NA,NA,527.9,light,4,z,NA,1,608132,2,4,3,1,NA,93856
22932,fixed_pixel,3,283,select_pix,2,3,282.8000001,NA,NA,NA,NA,NA,608416,2,4,3,1,NA,93856
22932,fixed_pixel,3,285,subtask,NA,NA,409,dark,3,x,NA,1,608826,2,4,3,1,NA,93856
22932,fixed_pixel,3,287,select_pix,3,1,397,NA,NA,NA,NA,NA,609224,2,4,3,1,NA,93856
22932,fixed_pixel,3,289,subtask,NA,NA,494.1,light,1,z,NA,1,609719,2,4,3,1,NA,93856
22932,fixed_pixel,4,294,select_pix,0,2,489.7,NA,NA,NA,NA,NA,613062,2,4,3,1,NA,93856
22932,fixed_pixel,4,296,subtask,NA,NA,502,light,2,z,NA,1,613565,2,4,3,1,NA,93856
22932,fixed_pixel,4,298,select_pix,1,4,297.3,NA,NA,NA,NA,NA,613863,2,4,3,1,NA,93856
22932,fixed_pixel,4,300,subtask,NA,NA,613.6999999,dark,4,z,NA,0,614478,2,4,3,1,NA,93856
22932,fixed_pixel,4,302,subtask,NA,NA,595.7,dark,4,x,NA,1,615575,2,4,3,1,NA,93856
22932,fixed_pixel,4,304,select_pix,2,3,400.1999999,NA,NA,NA,NA,NA,615976,2,4,3,1,NA,93856
22932,fixed_pixel,4,306,subtask,NA,NA,402.8,dark,3,x,NA,1,616380,2,4,3,1,NA,93856
22932,fixed_pixel,4,308,select_pix,3,1,427.9000001,NA,NA,NA,NA,NA,616809,2,4,3,1,NA,93856
22932,fixed_pixel,4,310,subtask,NA,NA,769.9000001,light,1,z,NA,1,617580,2,4,3,1,NA,93856
22932,fixed_pixel,5,315,select_pix,0,2,541.6,NA,NA,NA,NA,NA,620950,2,4,3,1,NA,93856
22932,fixed_pixel,5,317,subtask,NA,NA,564,light,2,z,NA,1,621515,2,4,3,1,NA,93856
22932,fixed_pixel,5,319,select_pix,1,4,284.1,NA,NA,NA,NA,NA,621800,2,4,3,1,NA,93856
22932,fixed_pixel,5,321,subtask,NA,NA,662,dark,4,x,NA,1,622463,2,4,3,1,NA,93856
22932,fixed_pixel,5,323,select_pix,2,3,375.1999999,NA,NA,NA,NA,NA,622839,2,4,3,1,NA,93856
22932,fixed_pixel,5,325,subtask,NA,NA,555.8,light,3,x,NA,0,623396,2,4,3,1,NA,93856
22932,fixed_pixel,5,327,subtask,NA,NA,768.0999999,light,3,z,NA,1,624667,2,4,3,1,NA,93856
22932,fixed_pixel,5,329,select_pix,3,1,338.9,NA,NA,NA,NA,NA,625007,2,4,3,1,NA,93856
22932,fixed_pixel,5,331,subtask,NA,NA,372,dark,1,x,NA,1,625380,2,4,3,1,NA,93856
22932,fixed_pixel,6,336,select_pix,0,2,320.9,NA,NA,NA,NA,NA,628303,2,4,3,1,NA,93856
22932,fixed_pixel,6,338,subtask,NA,NA,516.1,light,2,z,NA,1,628820,2,4,3,1,NA,93856
22932,fixed_pixel,6,340,select_pix,1,4,280,NA,NA,NA,NA,NA,629101,2,4,3,1,NA,93856
22932,fixed_pixel,6,342,subtask,NA,NA,878,light,4,z,NA,1,629980,2,4,3,1,NA,93856
22932,fixed_pixel,6,344,select_pix,2,3,747.8000001,NA,NA,NA,NA,NA,630729,2,4,3,1,NA,93856
22932,fixed_pixel,6,346,subtask,NA,NA,468.1,light,3,x,NA,0,631198,2,4,3,1,NA,93856
22932,fixed_pixel,6,348,subtask,NA,NA,924.5,light,3,x,NA,0,632624,2,4,3,1,NA,93856
22932,fixed_pixel,6,350,subtask,NA,NA,469.5,light,3,z,NA,1,633595,2,4,3,1,NA,93856
22932,fixed_pixel,6,352,select_pix,3,1,512.9,NA,NA,NA,NA,NA,634109,2,4,3,1,NA,93856
22932,fixed_pixel,6,354,subtask,NA,NA,613.7,dark,1,x,NA,1,634724,2,4,3,1,NA,93856
22932,fixed_pixel,7,359,select_pix,0,2,401.1,NA,NA,NA,NA,NA,638636,2,4,3,1,NA,93856
22932,fixed_pixel,7,361,subtask,NA,NA,747,dark,2,x,NA,1,639384,2,4,3,1,NA,93856
22932,fixed_pixel,7,363,select_pix,1,4,256.6,NA,NA,NA,NA,NA,639642,2,4,3,1,NA,93856
22932,fixed_pixel,7,365,subtask,NA,NA,560.8,dark,4,x,NA,1,640204,2,4,3,1,NA,93856
22932,fixed_pixel,7,367,select_pix,2,3,265.9000001,NA,NA,NA,NA,NA,640471,2,4,3,1,NA,93856
22932,fixed_pixel,7,369,subtask,NA,NA,854.9,light,3,z,NA,1,641327,2,4,3,1,NA,93856
22932,fixed_pixel,7,371,select_pix,3,1,675.9000001,NA,NA,NA,NA,NA,642004,2,4,3,1,NA,93856
22932,fixed_pixel,7,373,subtask,NA,NA,446.9,light,1,z,NA,1,642452,2,4,3,1,NA,93856
22932,fixed_pixel,8,378,select_pix,0,2,366.6,NA,NA,NA,NA,NA,645644,2,4,3,1,NA,93856
22932,fixed_pixel,8,380,subtask,NA,NA,689.8000001,light,2,z,NA,1,646335,2,4,3,1,NA,93856
22932,fixed_pixel,8,382,select_pix,1,4,442.8,NA,NA,NA,NA,NA,646779,2,4,3,1,NA,93856
22932,fixed_pixel,8,384,subtask,NA,NA,639,dark,4,z,NA,0,647419,2,4,3,1,NA,93856
22932,fixed_pixel,8,386,subtask,NA,NA,492.6,light,4,x,NA,0,648413,2,4,3,1,NA,93856
22932,fixed_pixel,8,388,subtask,NA,NA,919.5,light,4,x,NA,0,649834,2,4,3,1,NA,93856
22932,fixed_pixel,8,390,subtask,NA,NA,505.9000001,light,4,x,NA,0,650842,2,4,3,1,NA,93856
22932,fixed_pixel,8,392,subtask,NA,NA,1093.6,light,4,x,NA,0,652438,2,4,3,1,NA,93856
22932,fixed_pixel,8,394,subtask,NA,NA,722.5,light,4,z,NA,1,653662,2,4,3,1,NA,93856
22932,fixed_pixel,8,396,select_pix,NA,NA,NA,NA,NA,NA,NA,NA,653802,2,4,3,1,NA,93856
22932,fixed_pixel,9,401,select_pix,0,2,485.8000001,NA,NA,NA,NA,NA,657747,2,4,3,1,NA,93856
22932,fixed_pixel,9,403,subtask,NA,NA,638.8000001,dark,2,x,NA,1,658387,2,4,3,1,NA,93856
22932,fixed_pixel,9,405,select_pix,1,4,306,NA,NA,NA,NA,NA,658694,2,4,3,1,NA,93856
22932,fixed_pixel,9,407,subtask,NA,NA,510.8000001,dark,4,x,NA,1,659206,2,4,3,1,NA,93856
22932,fixed_pixel,9,409,select_pix,2,3,396.8,NA,NA,NA,NA,NA,659604,2,4,3,1,NA,93856
22932,fixed_pixel,9,411,subtask,NA,NA,651.2,light,3,z,NA,1,660256,2,4,3,1,NA,93856
22932,fixed_pixel,9,413,select_pix,3,1,494.6999999,NA,NA,NA,NA,NA,660752,2,4,3,1,NA,93856
22932,fixed_pixel,9,415,subtask,NA,NA,375.1,dark,1,x,NA,1,661128,2,4,3,1,NA,93856
22932,fixed_pixel,10,420,select_pix,0,2,411.5,NA,NA,NA,NA,NA,665732,2,4,3,1,NA,93856
22932,fixed_pixel,10,422,subtask,NA,NA,553.9,light,2,z,NA,1,666287,2,4,3,1,NA,93856
22932,fixed_pixel,10,424,select_pix,1,4,319.6,NA,NA,NA,NA,NA,666608,2,4,3,1,NA,93856
22932,fixed_pixel,10,426,subtask,NA,NA,611.0999999,light,4,x,NA,0,667220,2,4,3,1,NA,93856
22932,fixed_pixel,10,428,subtask,NA,NA,1052.5,dark,4,z,NA,0,668774,2,4,3,1,NA,93856
22932,fixed_pixel,10,430,subtask,NA,NA,1709.2,light,4,x,NA,0,670985,2,4,3,1,NA,93856
22932,fixed_pixel,10,432,subtask,NA,NA,545.4,dark,4,x,NA,1,672032,2,4,3,1,NA,93856
22932,fixed_pixel,10,434,select_pix,2,3,615.8,NA,NA,NA,NA,NA,672649,2,4,3,1,NA,93856
22932,fixed_pixel,10,436,subtask,NA,NA,NA,light,3,NA,NA,NA,672832,2,4,3,1,NA,93856
22932,fixed_pixel,10,438,select_pix,NA,NA,NA,NA,NA,NA,NA,NA,673015,2,4,3,1,NA,93856
22932,fixed_pixel,11,443,select_pix,0,2,518.3000001,NA,NA,NA,NA,NA,677495,2,4,3,1,NA,93856
22932,fixed_pixel,11,445,subtask,NA,NA,678,light,2,z,NA,1,678174,2,4,3,1,NA,93856
22932,fixed_pixel,11,447,select_pix,1,4,459.8000001,NA,NA,NA,NA,NA,678635,2,4,3,1,NA,93856
22932,fixed_pixel,11,449,subtask,NA,NA,604,light,4,z,NA,1,679240,2,4,3,1,NA,93856
22932,fixed_pixel,11,451,select_pix,2,3,409.6,NA,NA,NA,NA,NA,679651,2,4,3,1,NA,93856
22932,fixed_pixel,11,453,subtask,NA,NA,623.9,light,3,x,NA,0,680276,2,4,3,1,NA,93856
22932,fixed_pixel,11,455,subtask,NA,NA,402.5,light,3,x,NA,0,681180,2,4,3,1,NA,93856
22932,fixed_pixel,11,457,subtask,NA,NA,419.5,dark,3,z,NA,0,682101,2,4,3,1,NA,93856
22932,fixed_pixel,11,459,subtask,NA,NA,783,light,3,x,NA,0,683386,2,4,3,1,NA,93856
22932,fixed_pixel,11,461,subtask,NA,NA,314.4000001,light,3,z,NA,1,684202,2,4,3,1,NA,93856
22932,fixed_pixel,11,463,select_pix,NA,NA,NA,NA,NA,NA,NA,NA,684989,2,4,3,1,NA,93856
22932,fixed_pixel,12,468,select_pix,0,2,834,NA,NA,NA,NA,NA,688997,2,4,3,1,NA,93856
22932,fixed_pixel,12,470,subtask,NA,NA,460.4,dark,2,x,NA,1,689458,2,4,3,1,NA,93856
22932,fixed_pixel,12,472,select_pix,1,4,343,NA,NA,NA,NA,NA,689803,2,4,3,1,NA,93856
22932,fixed_pixel,12,474,subtask,NA,NA,648.0999999,light,4,z,NA,1,690452,2,4,3,1,NA,93856
22932,fixed_pixel,12,476,select_pix,2,3,509.4,NA,NA,NA,NA,NA,690962,2,4,3,1,NA,93856
22932,fixed_pixel,12,478,subtask,NA,NA,945.2,dark,3,x,NA,1,691908,2,4,3,1,NA,93856
22932,fixed_pixel,12,480,select_pix,3,1,553.9,NA,NA,NA,NA,NA,692463,2,4,3,1,NA,93856
22932,fixed_pixel,12,482,subtask,NA,NA,833.0999999,light,1,z,NA,1,693298,2,4,3,1,NA,93856
22932,fixed_pixel,13,487,select_pix,0,2,488,NA,NA,NA,NA,NA,696538,2,4,3,1,NA,93856
22932,fixed_pixel,13,489,subtask,NA,NA,610.1,light,2,z,NA,1,697149,2,4,3,1,NA,93856
22932,fixed_pixel,13,491,select_pix,1,4,420.6999999,NA,NA,NA,NA,NA,697571,2,4,3,1,NA,93856
22932,fixed_pixel,13,493,subtask,NA,NA,971.1999999,light,4,x,NA,0,698544,2,4,3,1,NA,93856
22932,fixed_pixel,13,495,subtask,NA,NA,366,dark,4,x,NA,1,699411,2,4,3,1,NA,93856
22932,fixed_pixel,13,497,select_pix,2,3,594.8,NA,NA,NA,NA,NA,700007,2,4,3,1,NA,93856
22932,fixed_pixel,13,499,subtask,NA,NA,722,light,3,z,NA,1,700730,2,4,3,1,NA,93856
22932,fixed_pixel,13,501,select_pix,3,1,741.7,NA,NA,NA,NA,NA,701474,2,4,3,1,NA,93856
22932,fixed_pixel,13,503,subtask,NA,NA,507.7,light,1,z,NA,1,701982,2,4,3,1,NA,93856
22932,fixed_pixel,14,508,select_pix,0,2,313.2,NA,NA,NA,NA,NA,706032,2,4,3,1,NA,93856
22932,fixed_pixel,14,510,subtask,NA,NA,504.9000001,dark,2,x,NA,1,706537,2,4,3,1,NA,93856
22932,fixed_pixel,14,512,select_pix,1,4,332.5,NA,NA,NA,NA,NA,706871,2,4,3,1,NA,93856
22932,fixed_pixel,14,514,subtask,NA,NA,502.1,dark,4,x,NA,1,707374,2,4,3,1,NA,93856
22932,fixed_pixel,14,516,select_pix,2,3,360.8000001,NA,NA,NA,NA,NA,707736,2,4,3,1,NA,93856
22932,fixed_pixel,14,518,subtask,NA,NA,589.8000001,dark,3,x,NA,1,708327,2,4,3,1,NA,93856
22932,fixed_pixel,14,520,select_pix,3,1,459,NA,NA,NA,NA,NA,708787,2,4,3,1,NA,93856
22932,fixed_pixel,14,522,subtask,NA,NA,556.8000001,light,1,z,NA,1,709345,2,4,3,1,NA,93856
22932,fixed_pixel,15,527,select_pix,0,2,408.4,NA,NA,NA,NA,NA,712639,2,4,3,1,NA,93856
22932,fixed_pixel,15,529,subtask,NA,NA,465.2,dark,2,x,NA,1,713105,2,4,3,1,NA,93856
22932,fixed_pixel,15,531,select_pix,1,4,330.9,NA,NA,NA,NA,NA,713437,2,4,3,1,NA,93856
22932,fixed_pixel,15,533,subtask,NA,NA,668.1,dark,4,x,NA,1,714106,2,4,3,1,NA,93856
22932,fixed_pixel,15,535,select_pix,2,3,499.7,NA,NA,NA,NA,NA,714607,2,4,3,1,NA,93856
22932,fixed_pixel,15,537,subtask,NA,NA,445.7,dark,3,x,NA,1,715054,2,4,3,1,NA,93856
22932,fixed_pixel,15,539,select_pix,3,1,465,NA,NA,NA,NA,NA,715521,2,4,3,1,NA,93856
22932,fixed_pixel,15,541,subtask,NA,NA,513.6,light,1,z,NA,1,716036,2,4,3,1,NA,93856
22932,fixed_pixel,16,546,select_pix,0,2,407.9,NA,NA,NA,NA,NA,719413,2,4,3,1,NA,93856
22932,fixed_pixel,16,548,subtask,NA,NA,545.3,light,2,z,NA,1,719960,2,4,3,1,NA,93856
22932,fixed_pixel,16,550,select_pix,1,4,427.6,NA,NA,NA,NA,NA,720388,2,4,3,1,NA,93856
22932,fixed_pixel,16,552,subtask,NA,NA,532.7,dark,4,x,NA,1,720922,2,4,3,1,NA,93856
22932,fixed_pixel,16,554,select_pix,2,3,615.6999999,NA,NA,NA,NA,NA,721539,2,4,3,1,NA,93856
22932,fixed_pixel,16,556,subtask,NA,NA,684.2,dark,3,x,NA,1,722224,2,4,3,1,NA,93856
